                  Temp     Hi    Low   Out    Dew  Wind  Wind  Wind    Hi    Hi   Wind   Heat    THW   THSW                Rain  Solar   Solar Hi Solar    Heat    Cool    In     In    In     In     In   In Air          Wind  Wind    ISS   Arc.
  Date    Time     Out   Temp   Temp   Hum    Pt. Speed   Dir   Run Speed   Dir  Chill  Index  Index  Index   Bar    Rain  Rate   Rad.  Energy    Rad.     D-D     D-D    Temp   Hum    Dew   Heat    EMC Density     ET   Samp   Tx   Recept  Int.
 1/01/21  7:30p   31.2   31.2   31.2    59   18.5   4.0    NW  0.33   9.0     N   27.2   30.5   26.5   22.2   833.7  0.00  0.00     0     0.00      0     0.117   0.000   70.6    14   19.0   65.7   3.44  .0613    0.000   117    1    100.0    5 
 1/01/21  7:35p   31.1   31.2   31.1    59   18.4   5.0    NW  0.42   9.0    NW   26.0   30.4   25.3   21.0   833.7  0.00  0.00     0     0.00      0     0.118   0.000   70.6    14   19.0   65.7   3.44  .0613    0.000   117    1    100.0    5 
 1/01/21  7:40p   31.1   31.1   31.0    59   18.4   4.0   WNW  0.33   9.0   WNW   27.0   30.4   26.3   22.0   833.6  0.00  0.00     0     0.00      0     0.118   0.000   70.7    14   19.1   65.9   3.44  .0613    0.000   117    1    100.0    5 
 1/01/21  7:45p   31.1   31.1   31.0    59   18.4   3.0    NW  0.25  10.0    NW   28.3   30.4   27.6   23.3   833.6  0.00  0.00     0     0.00      0     0.118   0.000   70.6    14   19.0   65.7   3.44  .0613    0.000   117    1    100.0    5 
 1/01/21  7:50p   30.9   31.1   30.9    59   18.2   5.0    NW  0.42  10.0    NW   25.8   30.2   25.1   20.8   833.6  0.00  0.00     0     0.00      0     0.118   0.000   70.4    14   18.9   65.5   3.44  .0613    0.000   117    1    100.0    5 
 1/01/21  7:55p   30.7   30.9   30.7    59   18.1   4.0    NW  0.33   9.0   WNW   26.6   30.0   25.9   21.6   833.6  0.00  0.00     0     0.00      0     0.119   0.000   70.6    14   19.0   65.7   3.44  .0613    0.000   117    1    100.0    5 
 1/01/21  8:00p   30.7   30.7   30.7    60   18.4   4.0   NNW  0.33   9.0    NW   26.6   30.0   25.9   21.6   833.5  0.00  0.00     0     0.00      0     0.119   0.000   70.7    14   19.1   65.9   3.44  .0613    0.001   117    1    100.0    5 
 1/01/21  8:05p   30.9   30.9   30.7    59   18.2   3.0   NNW  0.25   8.0    NW   28.1   30.2   27.4   23.1   833.4  0.00  0.00     0     0.00      0     0.118   0.000   70.6    14   19.0   65.7   3.44  .0613    0.000   117    1    100.0    5 
 1/01/21  8:10p   30.7   30.8   30.7    59   18.1   3.0    NW  0.25   9.0   NNW   27.8   30.0   27.1   22.8   833.4  0.00  0.00     0     0.00      0     0.119   0.000   70.4    14   18.9   65.5   3.44  .0613    0.000   117    1    100.0    5 
 1/01/21  8:15p   30.7   30.7   30.6    59   18.1   3.0    NW  0.25   8.0    NW   27.8   30.0   27.1   22.8   833.3  0.00  0.00     0     0.00      0     0.119   0.000   70.4    14   18.9   65.5   3.44  .0613    0.000   117    1    100.0    5 
 1/01/21  8:20p   30.7   30.7   30.6    59   18.1   2.0    NW  0.17   6.0    NW   29.5   30.0   28.8   24.5   833.3  0.00  0.00     0     0.00      0     0.119   0.000   70.6    14   19.0   65.7   3.44  .0613    0.000   117    1    100.0    5 
 1/01/21  8:25p   30.8   30.8   30.7    59   18.1   3.0    NW  0.25   8.0    NW   28.0   30.1   27.3   23.0   833.3  0.00  0.00     0     0.00      0     0.119   0.000   70.4    14   18.9   65.5   3.44  .0613    0.000   118    1    100.0    5 
 1/01/21  8:30p   30.8   30.8   30.8    59   18.1   4.0    NW  0.33   7.0    NW   26.7   30.1   26.0   21.7   833.3  0.00  0.00     0     0.00      0     0.119   0.000   70.2    14   18.7   65.2   3.45  .0613    0.000   117    1    100.0    5 
 1/01/21  8:35p   30.7   30.8   30.7    59   18.1   2.0   WNW  0.17   7.0     W   29.5   30.0   28.8   24.5   833.2  0.00  0.00     0     0.00      0     0.119   0.000   70.4    14   18.9   65.5   3.44  .0613    0.000   117    1    100.0    5 
 1/01/21  8:40p   30.7   30.8   30.7    59   18.1   3.0    NW  0.25   7.0   WNW   27.8   30.0   27.1   22.8   833.2  0.00  0.00     0     0.00      0     0.119   0.000   70.4    14   18.9   65.5   3.44  .0613    0.000   117    1    100.0    5 
 1/01/21  8:45p   30.6   30.7   30.6    59   18.0   3.0    NW  0.25   6.0   NNW   27.7   29.9   27.0   22.7   833.2  0.00  0.00     0     0.00      0     0.119   0.000   70.2    14   18.7   65.2   3.45  .0613    0.000   117    1    100.0    5 
 1/01/21  8:50p   30.8   30.8   30.6    59   18.1   2.0   WNW  0.17   7.0   WNW   29.7   30.1   29.0   24.7   833.1  0.00  0.00     0     0.00      0     0.119   0.000   70.2    14   18.7   65.2   3.45  .0613    0.000   117    1    100.0    5 
 1/01/21  8:55p   30.8   30.8   30.7    58   17.7   3.0   WNW  0.25   6.0   WNW   28.0   30.1   27.3   23.0   833.0  0.00  0.00     0     0.00      0     0.119   0.000   70.2    14   18.7   65.2   3.45  .0613    0.000   117    1    100.0    5 
 1/01/21  9:00p   30.8   30.8   30.8    59   18.1   3.0   WNW  0.25   6.0   WNW   28.0   30.1   27.3   23.0   833.0  0.00  0.00     0     0.00      0     0.119   0.000   70.2    14   18.7   65.2   3.45  .0613    0.001   117    1    100.0    5 
 1/01/21  9:05p   31.0   31.0   30.8    58   17.9   3.0    NW  0.25   8.0    NW   28.2   30.3   27.5   23.2   833.0  0.00  0.00     0     0.00      0     0.118   0.000   70.1    14   18.6   65.0   3.45  .0613    0.000   117    1    100.0    5 
 1/01/21  9:10p   30.7   31.0   30.7    58   17.7   3.0    NW  0.25   8.0    NW   27.8   30.0   27.1   22.8   832.9  0.00  0.00     0     0.00      0     0.119   0.000   70.1    14   18.6   65.0   3.45  .0613    0.000   117    1    100.0    5 
 1/01/21  9:15p   30.7   30.7   30.6    59   18.1   3.0    NW  0.25   7.0    NW   27.8   30.0   27.1   22.8   832.8  0.00  0.00     0     0.00      0     0.119   0.000   70.2    14   18.7   65.2   3.45  .0613    0.000   117    1    100.0    5 
 1/01/21  9:20p   30.6   30.7   30.6    59   18.0   4.0    NW  0.33   8.0    NW   26.5   29.9   25.8   21.5   832.8  0.00  0.00     0     0.00      0     0.119   0.000   70.1    14   18.6   65.0   3.45  .0613    0.000   117    1    100.0    5 
 1/01/21  9:25p   30.6   30.6   30.6    59   18.0   3.0    NW  0.25   8.0   WNW   27.7   29.9   27.0   22.7   832.8  0.00  0.00     0     0.00      0     0.119   0.000   69.9    14   18.5   64.8   3.45  .0613    0.000   117    1    100.0    5 
 1/01/21  9:30p   30.7   30.7   30.6    58   17.7   4.0    NW  0.33   9.0   WNW   26.6   30.0   25.9   21.6   832.8  0.00  0.00     0     0.00      0     0.119   0.000   70.1    14   18.6   65.0   3.45  .0613    0.000   117    1    100.0    5 
 1/01/21  9:35p   30.5   30.7   30.5    58   17.5   4.0    NW  0.33   8.0    NW   26.3   29.8   25.6   21.3   832.7  0.00  0.00     0     0.00      0     0.120   0.000   70.2    14   18.7   65.2   3.45  .0613    0.000   118    1    100.0    5 
 1/01/21  9:40p   30.3   30.5   30.3    58   17.3   3.0   WNW  0.25   7.0   WNW   27.4   29.6   26.7   22.4   832.5  0.00  0.00     0     0.00      0     0.120   0.000   70.4    14   18.9   65.5   3.44  .0613    0.000   117    1    100.0    5 
 1/01/21  9:45p   30.2   30.3   30.2    59   17.6   3.0    NW  0.25   6.0    NW   27.3   29.5   26.6   22.3   832.6  0.00  0.00     0     0.00      0     0.121   0.000   70.1    14   18.6   65.0   3.45  .0613    0.000   117    1    100.0    5 
 1/01/21  9:50p   29.9   30.2   29.9    59   17.3   4.0    NW  0.33   9.0    NW   25.7   29.2   25.0   20.7   832.5  0.00  0.00     0     0.00      0     0.122   0.000   69.9    14   18.5   64.8   3.45  .0613    0.000   117    1    100.0    5 
 1/01/21  9:55p   29.7   29.9   29.7    59   17.1   4.0   WNW  0.33   9.0   WNW   25.4   29.0   24.7   20.4   832.5  0.00  0.00     0     0.00      0     0.123   0.000   70.1    13   16.9   64.9   3.25  .0613    0.000   117    1    100.0    5 
 1/01/21 10:00p   29.7   29.7   29.6    60   17.5   5.0   WNW  0.42  10.0   WNW   24.4   29.0   23.7   19.4   832.5  0.00  0.00     0     0.00      0     0.123   0.000   70.2    14   18.7   65.2   3.45  .0613    0.001   117    1    100.0    5 
 1/01/21 10:05p   29.6   29.7   29.6    59   17.0   4.0   WNW  0.33   8.0   WNW   25.3   28.9   24.6   20.3   832.4  0.00  0.00     0     0.00      0     0.123   0.000   70.2    13   17.0   65.1   3.25  .0613    0.000   117    1    100.0    5 
 1/01/21 10:10p   29.8   29.8   29.6    59   17.2   4.0    NW  0.33   9.0   WNW   25.5   29.1   24.8   20.5   832.4  0.00  0.00     0     0.00      0     0.122   0.000   69.9    13   16.8   64.7   3.25  .0613    0.000   117    1    100.0    5 
 1/01/21 10:15p   30.1   30.1   29.8    58   17.1   3.0    NW  0.25   8.0   WNW   27.2   29.4   26.5   22.2   832.4  0.00  0.00     0     0.00      0     0.121   0.000   69.9    13   16.8   64.7   3.25  .0613    0.000   117    1    100.0    5 
 1/01/21 10:20p   29.8   30.1   29.8    58   16.8   5.0    NW  0.42  10.0    NW   24.5   29.1   23.8   19.4   832.3  0.00  0.00     0     0.00      0     0.122   0.000   69.9    13   16.8   64.7   3.25  .0613    0.000   117    1    100.0    5 
 1/01/21 10:25p   29.6   29.8   29.6    59   17.0   4.0    NW  0.33   9.0     W   25.3   28.9   24.6   20.3   832.2  0.00  0.00     0     0.00      0     0.123   0.000   70.1    13   16.9   64.9   3.25  .0613    0.000   117    1    100.0    5 
 1/01/21 10:30p   29.5   29.6   29.5    60   17.3   4.0    NW  0.33   9.0     W   25.2   28.8   24.5   20.2   832.1  0.00  0.00     0     0.00      0     0.123   0.000   69.9    13   16.8   64.7   3.25  .0613    0.000   117    1    100.0    5 
 1/01/21 10:35p   29.4   29.5   29.4    60   17.2   5.0    NW  0.42  10.0   WNW   24.0   28.8   23.4   19.1   832.2  0.00  0.00     0     0.00      0     0.124   0.000   69.7    13   16.6   64.4   3.24  .0613    0.000   117    1    100.0    5 
 1/01/21 10:40p   29.5   29.5   29.4    60   17.3   5.0   WNW  0.42  11.0   WNW   24.1   28.8   23.4   19.1   832.1  0.00  0.00     0     0.00      0     0.123   0.000   69.7    13   16.6   64.4   3.24  .0613    0.000   117    1    100.0    5 
 1/01/21 10:45p   29.4   29.5   29.4    59   16.8   4.0   WNW  0.33   9.0     W   25.1   28.7   24.4   20.0   832.1  0.00  0.00     0     0.00      0     0.124   0.000   69.9    13   16.8   64.7   3.25  .0613    0.000   118    1    100.0    5 
 1/01/21 10:50p   29.2   29.4   29.2    60   17.0   4.0   WNW  0.33   9.0   WNW   24.8   28.6   24.2   19.9   832.0  0.00  0.00     0     0.00      0     0.124   0.000   70.1    13   16.9   64.9   3.25  .0613    0.000   117    1    100.0    5 
 1/01/21 10:55p   29.0   29.2   29.0    61   17.2   3.0    NW  0.25   7.0    NW   25.9   28.4   25.3   21.0   831.9  0.00  0.00     0     0.00      0     0.125   0.000   69.9    13   16.8   64.7   3.25  .0613    0.000   117    1    100.0    5 
 1/01/21 11:00p   29.1   29.1   29.0    60   16.9   5.0    NW  0.42   9.0   WNW   23.7   28.5   23.1   18.7   831.9  0.00  0.00     0     0.00      0     0.125   0.000   69.6    13   16.5   64.3   3.23  .0613    0.000   117    1    100.0    5 
 1/01/21 11:05p   28.9   29.1   28.9    60   16.7   4.0    NW  0.33  11.0   WNW   24.5   28.3   23.9   19.5   832.0  0.00  0.00     0     0.00      0     0.125   0.000   69.6    13   16.5   64.3   3.23  .0613    0.001   117    1    100.0    5 
 1/01/21 11:10p   28.9   29.0   28.9    61   17.1   4.0    NW  0.33   9.0    NW   24.5   28.3   23.9   19.6   832.0  0.00  0.00     0     0.00      0     0.125   0.000   69.7    13   16.6   64.4   3.24  .0613    0.000   117    1    100.0    5 
 1/01/21 11:15p   29.1   29.1   28.9    60   16.9   4.0    NW  0.33   8.0    NW   24.7   28.5   24.1   19.7   832.0  0.00  0.00     0     0.00      0     0.125   0.000   69.9    13   16.8   64.7   3.25  .0613    0.000   117    1    100.0    5 
 1/01/21 11:20p   28.9   29.1   28.9    60   16.7   3.0   WNW  0.25   7.0    NW   25.8   28.3   25.2   20.8   831.8  0.00  0.00     0     0.00      0     0.125   0.000   70.1    13   16.9   64.9   3.25  .0613    0.000   117    1    100.0    5 
 1/01/21 11:25p   29.0   29.0   28.9    61   17.2   2.0   WNW  0.17   6.0   WNW   27.7   28.4   27.1   22.8   831.8  0.00  0.00     0     0.00      0     0.125   0.000   69.7    13   16.6   64.4   3.24  .0613    0.000   117    1    100.0    5 
 1/01/21 11:30p   29.2   29.2   29.0    61   17.4   2.0   WNW  0.17   4.0   WNW   27.9   28.6   27.3   23.0   831.8  0.00  0.00     0     0.00      0     0.124   0.000   69.6    13   16.5   64.3   3.23  .0613    0.000   117    1    100.0    5 
 1/01/21 11:35p   29.4   29.4   29.2    60   17.2   1.0   WNW  0.08   4.0   WNW   29.4   28.8   28.8   24.5   831.8  0.00  0.00     0     0.00      0     0.124   0.000   69.6    13   16.5   64.3   3.23  .0613    0.000   117    1    100.0    5 
 1/01/21 11:40p   29.5   29.6   29.4    59   16.9   2.0   WNW  0.17   5.0   WNW   28.2   28.8   27.5   23.1   831.7  0.00  0.00     0     0.00      0     0.123   0.000   69.6    13   16.5   64.3   3.23  .0613    0.000   117    1    100.0    5 
 1/01/21 11:45p   29.6   29.7   29.6    58   16.6   3.0   WNW  0.25   8.0    NW   26.6   28.9   25.9   21.5   831.6  0.00  0.00     0     0.00      0     0.123   0.000   69.7    13   16.6   64.4   3.24  .0613    0.000   117    1    100.0    5 
 1/01/21 11:50p   29.5   29.6   29.5    58   16.5   2.0    NW  0.17   6.0    NW   28.2   28.8   27.5   23.1   831.5  0.00  0.00     0     0.00      0     0.123   0.000   69.7    13   16.6   64.4   3.24  .0613    0.000   117    1    100.0    5 
 1/01/21 11:55p   29.6   29.6   29.5    58   16.6   3.0   WNW  0.25   9.0   WNW   26.6   28.9   25.9   21.5   831.5  0.00  0.00     0     0.00      0     0.123   0.000   69.4    13   16.4   64.1   3.23  .0613    0.000   118    1    100.0    5 
